# Time-averaged data for fix 2
# TimeStep c_v[1] c_v[2] c_v[3] c_v[4]
53820 -0.115122 0.000781207 -0.0287467 -0.143087
53825 -0.079096 0.0235396 -0.0389728 -0.0945293
53830 -0.0379998 0.0403449 -0.0499703 -0.0476252
53835 0.00471105 0.0509227 -0.0616081 -0.00597436
53840 0.0458905 0.0557978 -0.0737722 0.0279161
53845 0.0827119 0.0562067 -0.0863435 0.0525751
53850 0.112417 0.0537146 -0.0993602 0.0667715
53855 0.132734 0.0492807 -0.112874 0.0691401
53860 0.142168 0.0430344 -0.12694 0.0582624
53865 0.140087 0.0352509 -0.140965 0.0343731
53870 0.126653 0.0263567 -0.153706 -0.000696646
53875 0.102711 0.0169514 -0.163813 -0.0441504
53880 0.0699797 0.00817231 -0.170295 -0.0921425
53885 0.0311217 0.00137052 -0.17299 -0.140498
53890 -0.0104294 -0.00229057 -0.172027 -0.184747
53895 -0.0509721 -0.00154612 -0.167381 -0.2199
53900 -0.0868128 0.0052702 -0.158876 -0.240419
53905 -0.114447 0.0195639 -0.146062 -0.240945
53910 -0.130921 0.0417947 -0.128264 -0.217391
53915 -0.13474 0.0710122 -0.10529 -0.169017
53920 -0.125669 0.10445 -0.0781739 -0.099393
53925 -0.1041 0.137795 -0.048632 -0.0149371
53930 -0.0711053 0.166141 -0.0184777 0.076558
53935 -0.0285639 0.185325 0.0108599 0.167621
53940 0.021258 0.192904 0.038288 0.25245
53945 0.0758751 0.188513 0.0626854 0.327074
53950 0.132521 0.173542 0.0829139 0.388978
53955 0.187439 0.150372 0.0977122 0.435523
53960 0.235986 0.121895 0.105776 0.463657
53965 0.2735 0.0905956 0.106152 0.470247
53970 0.296397 0.0587428 0.0986514 0.453791
53975 0.302569 0.0283793 0.0844355 0.415383
53980 0.291314 0.00092321 0.0657837 0.358021
53985 0.263513 -0.0229871 0.0456639 0.28619
53990 0.221949 -0.0435916 0.0267678 0.205125
53995 0.170055 -0.0613063 0.011018 0.119767
54000 0.110843 -0.0766489 -0.00106468 0.0331294
54005 0.0467265 -0.0899682 -0.0100024 -0.0532441
54010 -0.0198205 -0.101506 -0.0161368 -0.137463
54015 -0.0859688 -0.11113 -0.0190265 -0.216125
54020 -0.148628 -0.118164 -0.0177491 -0.284541
54025 -0.204787 -0.12198 -0.0111716 -0.337939
54030 -0.251236 -0.122135 0.00155454 -0.371817
54035 -0.284856 -0.118374 0.0197966 -0.383434
54040 -0.303803 -0.110982 0.0414591 -0.373326
54045 -0.307419 -0.101142 0.0639261 -0.344635
54050 -0.296182 -0.0910783 0.0844082 -0.302852
54055 -0.271318 -0.08336 0.100047 -0.254631
54060 -0.234618 -0.0801139 0.108674 -0.206059
54065 -0.188311 -0.0828318 0.109187 -0.161956
54070 -0.135455 -0.0925266 0.101404 -0.126578
54075 -0.0796313 -0.109498 0.0861873 -0.102942
54080 -0.0244776 -0.132961 0.06494 -0.0924985
54085 0.0266536 -0.161071 0.0394125 -0.0950046
54090 0.0703132 -0.190964 0.0114829 -0.109168
54095 0.102975 -0.219075 -0.0168672 -0.132968
54100 0.12145 -0.241509 -0.0437504 -0.163809
54105 0.124086 -0.25477 -0.0672992 -0.197983
54110 0.110775 -0.256219 -0.0855945 -0.231038
54115 0.0830252 -0.24401 -0.0967561 -0.257741
54120 0.0434532 -0.216409 -0.0993042 -0.27226
54125 -0.00456806 -0.172399 -0.0924732 -0.26944
54130 -0.0572749 -0.112618 -0.0763373 -0.24623
54135 -0.111163 -0.0396998 -0.0517378 -0.202601
54140 -0.162951 0.0421567 -0.0208616 -0.141656
54145 -0.209305 0.127544 0.0129315 -0.0688297
54150 -0.247286 0.210077 0.0460125 0.00880328
54155 -0.274657 0.283519 0.0751701 0.084032
54160 -0.289923 0.343033 0.0977661 0.150876
54165 -0.292171 0.38516 0.112184 0.205172
54170 -0.281037 0.408073 0.118064 0.245101
54175 -0.2569 0.411569 0.115857 0.270526
54180 -0.220929 0.396935 0.106071 0.282078
54185 -0.175456 0.366728 0.0890118 0.280284
54190 -0.123577 0.324076 0.0654501 0.265949
54195 -0.0690519 0.272132 0.036836 0.239916
54200 -0.0158291 0.213702 0.00492162 0.202795
54205 0.0328388 0.151361 -0.0290252 0.155175
54210 0.0746386 0.0881226 -0.0643176 0.0984435
54215 0.108123 0.0277529 -0.100209 0.0356673
54220 0.132367 -0.0258186 -0.135427 -0.0288793
54225 0.147519 -0.069646 -0.1685 -0.0906267
54230 0.15528 -0.101989 -0.197924 -0.144632
54235 0.15839 -0.121945 -0.221981 -0.185537
54240 0.159204 -0.129434 -0.238787 -0.209017
54245 0.159499 -0.12497 -0.24671 -0.212181
54250 0.161043 -0.109429 -0.244532 -0.192918
54255 0.164766 -0.0840086 -0.23129 -0.150533
54260 0.170578 -0.0506921 -0.206204 -0.0863188
54265 0.177672 -0.0123856 -0.169315 -0.00402834
54270 0.185099 0.027226 -0.121787 0.0905381
54275 0.1922 0.0639605 -0.0655566 0.190604
54280 0.198402 0.0935713 -0.00320956 0.288764
54285 0.20303 0.112579 0.0621411 0.377751
54290 0.205182 0.118939 0.127222 0.451343
54295 0.203696 0.1119 0.188878 0.504473
54300 0.196939 0.091814 0.24372 0.532474
54305 0.183036 0.0594767 0.288421 0.530933
54310 0.160646 0.0158495 0.320465 0.49696
54315 0.129691 -0.0370179 0.338551 0.431224
54320 0.0915274 -0.0959143 0.343326 0.338939
54325 0.0482931 -0.15698 0.336231 0.227544
54330 0.00290183 -0.21625 0.318958 0.10561
54335 -0.0415772 -0.269965 0.293017 -0.0185251
54340 -0.0824378 -0.314649 0.259824 -0.137263
54345 -0.117678 -0.347295 0.220361 -0.244612
54350 -0.146004 -0.365357 0.175706 -0.335656
54355 -0.166899 -0.367224 0.127953 -0.40617
54360 -0.180941 -0.352221 0.0801876 -0.452975
54365 -0.189236 -0.32048 0.0358028 -0.473914
54370 -0.19268 -0.273505 -0.00227367 -0.468459
54375 -0.191637 -0.214108 -0.0320158 -0.437762
54380 -0.186023 -0.145634 -0.0525533 -0.384211
54385 -0.175316 -0.0719859 -0.0642241 -0.311526
54390 -0.158509 0.00268496 -0.0682084 -0.224033
54395 -0.134746 0.0743451 -0.0666141 -0.127015
54400 -0.103982 0.139329 -0.0622826 -0.0269353
54405 -0.067103 0.194449 -0.0584953 0.0688503
54410 -0.0258924 0.237092 -0.058166 0.153034
54415 0.0171199 0.265633 -0.0630906 0.219662
54420 0.0592375 0.279257 -0.0739113 0.264583
54425 0.0979547 0.277947 -0.0904154 0.285486
54430 0.131381 0.262569 -0.112195 0.281755
54435 0.158504 0.235386 -0.138641 0.255248
54440 0.179208 0.199706 -0.168785 0.210129
54445 0.193959 0.158983 -0.200992 0.15195
54450 0.203648 0.116292 -0.232776 0.0871644
54455 0.209344 0.0746129 -0.260695 0.0232617
54460 0.211976 0.0371167 -0.2808 -0.0317068
54465 0.212146 0.00677354 -0.289482 -0.0705626
54470 0.210194 -0.0143544 -0.284377 -0.0885376
54475 0.206333 -0.025528 -0.264341 -0.0835357
54480 0.200822 -0.0276734 -0.22968 -0.0565307
54485 0.19381 -0.0231851 -0.181794 -0.011169
54490 0.185175 -0.0151365 -0.122987 0.0470518
54495 0.174313 -0.00659903 -0.056216 0.111498
54500 0.160192 -0.000293872 0.0148428 0.174741
54505 0.141656 0.00219583 0.0859722 0.229824
54510 0.117694 0.000419511 0.152642 0.270756
54515 0.0877123 -0.00598431 0.210383 0.29211
54520 0.0519266 -0.0172128 0.255601 0.290315
54525 0.0118788 -0.0329235 0.285766 0.264721
54530 -0.0301309 -0.0516584 0.299463 0.217673
54535 -0.0715602 -0.07136 0.29589 0.15297
54540 -0.110121 -0.0895927 0.274854 0.0751401
54545 -0.144699 -0.103843 0.237417 -0.0111255
54550 -0.175437 -0.112397 0.185799 -0.102035
54555 -0.203467 -0.114965 0.1235 -0.194932
54560 -0.229671 -0.112435 0.0554584 -0.286648
54565 -0.253816 -0.106102 -0.0128956 -0.372814
54570 -0.274967 -0.0970986 -0.0767198 -0.448785
54575 -0.292166 -0.0863623 -0.132446 -0.510974
54580 -0.304834 -0.0745873 -0.177897 -0.557319
54585 -0.312332 -0.0622231 -0.211992 -0.586547
54590 -0.31446 -0.0494138 -0.234348 -0.598222
54595 -0.311381 -0.0361399 -0.244877 -0.592398
54600 -0.303317 -0.0219372 -0.24314 -0.568394
54605 -0.29007 -0.00631941 -0.228458 -0.524847
54610 -0.270621 0.0114541 -0.200441 -0.459608
54615 -0.243539 0.0317082 -0.159227 -0.371057
54620 -0.207327 0.0540902 -0.106036 -0.259273
54625 -0.161322 0.0776215 -0.0434822 -0.127183
54630 -0.106389 0.101195 0.0241702 0.0189763
54635 -0.0448896 0.124073 0.0914058 0.17059
54640 0.0193241 0.146 0.152293 0.317617
54645 0.0820103 0.166689 0.201047 0.449746
54650 0.139214 0.185488 0.232765 0.557466
54655 0.187469 0.20071 0.244428 0.632606
54660 0.223782 0.210144 0.235598 0.669523
54665 0.246371 0.212019 0.208367 0.666757
54670 0.254693 0.205145 0.166543 0.62638
54675 0.249349 0.189368 0.115011 0.553729
54680 0.232055 0.165692 0.05909 0.456838
54685 0.20539 0.135731 0.00394434 0.345065
54690 0.172579 0.100944 -0.0456322 0.227891
54695 0.13684 0.062413 -0.0856577 0.113596
54700 0.101084 0.0214536 -0.113375 0.00916277
54705 0.0680166 -0.0200997 -0.126972 -0.0790551
54710 0.0400348 -0.0602147 -0.125686 -0.145866
54715 0.0189789 -0.0969703 -0.109787 -0.187778
54720 0.00621413 -0.129039 -0.0804355 -0.20326
54725 0.00231698 -0.1554 -0.0398911 -0.192974
54730 0.00685939 -0.175475 0.00840489 -0.160211
54735 0.0183855 -0.188982 0.0603575 -0.110239
54740 0.0346368 -0.195368 0.1114 -0.0493314
54745 0.0527394 -0.194659 0.157457 0.0155371
54750 0.0696957 -0.187365 0.195494 0.0778252
54755 0.082829 -0.174306 0.223318 0.131841
54760 0.0901594 -0.156554 0.239135 0.172741
54765 0.090313 -0.135224 0.241446 0.196535
54770 0.0827451 -0.111142 0.229469 0.201072
54775 0.0680149 -0.0844635 0.203624 0.187176
54780 0.0480057 -0.0545733 0.165681 0.159113
54785 0.0255696 -0.0208947 0.118631 0.123306
54790 0.00324938 0.0160708 0.0661932 0.0855134
54795 -0.0173927 0.0549287 0.0121236 0.0496595
54800 -0.0357965 0.0935325 -0.0403081 0.0174279
54805 -0.0517932 0.129218 -0.0888423 -0.0114174
54810 -0.0660231 0.159124 -0.131957 -0.0388553
54815 -0.0798617 0.180774 -0.168145 -0.0672333
54820 -0.0947352 0.192086 -0.195799 -0.0984479
54825 -0.111244 0.191851 -0.213257 -0.13265
54830 -0.128789 0.179586 -0.218993 -0.168197
54835 -0.145567 0.156154 -0.211972 -0.201385
54840 -0.158894 0.124074 -0.19218 -0.227
54845 -0.16561 0.0868566 -0.160731 -0.239485
54850 -0.162982 0.0479795 -0.119631 -0.234633
54855 -0.14931 0.0103205 -0.0717222 -0.210712
54860 -0.124345 -0.0240679 -0.0201941 -0.168607
54865 -0.0892539 -0.0537462 0.0318669 -0.111133
54870 -0.0469517 -0.0774982 0.0814496 -0.0430003
54875 -0.00172446 -0.0938663 0.125521 0.0299302
54880 0.0417223 -0.101129 0.161108 0.101701
54885 0.079418 -0.0977571 0.18563 0.167291
54890 0.108872 -0.0833682 0.197107 0.222611
54895 0.129006 -0.0591614 0.194513 0.264358
54900 0.139582 -0.0278315 0.177742 0.289492
54905 0.140851 0.00663342 0.147561 0.295046
54910 0.13322 0.0393595 0.105917 0.278497
54915 0.117548 0.0654578 0.0556613 0.238667
54920 0.0953406 0.0810145 0.000414171 0.176769
54925 0.0684652 0.083824 -0.0560019 0.0962872
54930 0.0389773 0.0733662 -0.109927 0.00241608
54935 0.00877012 0.0506184 -0.157773 -0.0983844
54940 -0.0202331 0.0178888 -0.19644 -0.198784
54945 -0.0459338 -0.021892 -0.224142 -0.291968
54950 -0.06629 -0.0654571 -0.240594 -0.372341
54955 -0.0799862 -0.109087 -0.246239 -0.435313
54960 -0.0867224 -0.148828 -0.241901 -0.477452
54965 -0.086945 -0.180376 -0.228374 -0.495695
54970 -0.0819142 -0.199905 -0.206359 -0.488178
54975 -0.0735138 -0.204943 -0.17666 -0.455117
54980 -0.0633477 -0.194813 -0.140506 -0.398667
54985 -0.0522656 -0.170537 -0.0996808 -0.322483
54990 -0.0405575 -0.134364 -0.056471 -0.231393
54995 -0.0282521 -0.0888181 -0.0131578 -0.130228
55000 -0.015228 -0.0365076 0.0279143 -0.0238213
55005 -0.00162601 0.0201993 0.0639096 0.0824828
55010 0.012154 0.078639 0.0922167 0.18301
55015 0.0255589 0.135412 0.111353 0.272323
55020 0.0378454 0.187215 0.120846 0.345907
55025 0.047726 0.231359 0.121383 0.400468
55030 0.0537206 0.265715 0.114118 0.433554
55035 0.0542583 0.288944 0.0998187 0.443021
55040 0.0480783 0.299437 0.0795661 0.427082
55045 0.0347843 0.295767 0.0548929 0.385445
55050 0.015145 0.277575 0.0273687 0.320088
55055 -0.00939099 0.245785 -0.00123547 0.235158
55060 -0.036389 0.202277 -0.0290307 0.136857
55065 -0.0627774 0.149152 -0.0546314 0.0317434
55070 -0.0853026 0.0882292 -0.0768731 -0.0739465
55075 -0.101054 0.0211934 -0.0942946 -0.174155
55080 -0.107944 -0.0499162 -0.105256 -0.263116
55085 -0.105237 -0.1223 -0.108295 -0.335833
55090 -0.0938147 -0.192304 -0.102412 -0.38853
55095 -0.0753295 -0.255644 -0.0871933 -0.418167
55100 -0.0515553 -0.307601 -0.0633306 -0.422487
55105 -0.0246664 -0.344137 -0.0328072 -0.401611
55110 0.00306681 -0.363129 0.00148143 -0.358581
55115 0.0301074 -0.364389 0.036333 -0.297948
55120 0.0554793 -0.348972 0.0686433 -0.224849
55125 0.078741 -0.31851 0.0956758 -0.144093
55130 0.0999055 -0.274999 0.115237 -0.0598567
55135 0.119194 -0.220648 0.125697 0.0242427
55140 0.136462 -0.158351 0.126268 0.104379
55145 0.151203 -0.0921488 0.11754 0.176594
55150 0.16273 -0.0269492 0.100883 0.236663
55155 0.170201 0.0324084 0.07823 0.280839
55160 0.172417 0.0824111 0.0517714 0.306599
55165 0.168526 0.121378 0.0237499 0.313653
55170 0.158762 0.149089 -0.00349894 0.304352
55175 0.143717 0.166312 -0.0281952 0.281834
55180 0.124283 0.173954 -0.0491582 0.249078
55185 0.101509 0.172975 -0.0655219 0.208962
55190 0.0764304 0.164546 -0.0763659 0.16461
55195 0.0500063 0.150013 -0.0804817 0.119537
55200 0.0231245 0.130949 -0.0767081 0.0773656
55205 -0.0032089 0.109273 -0.0644402 0.0416238
55210 -0.0279695 0.0867307 -0.0438667 0.0148945
55215 -0.0504011 0.0641669 -0.0159526 -0.00218678
55220 -0.0701013 0.0415207 0.0171425 -0.0114381
55225 -0.0872383 0.0185442 0.052129 -0.0165651
55230 -0.10238 -0.00461877 0.0849274 -0.0220713
55235 -0.116583 -0.0271921 0.111875 -0.0319005
55240 -0.131085 -0.0479761 0.130736 -0.0483248
55245 -0.14691 -0.0658903 0.140507 -0.0722929
55250 -0.164613 -0.0801548 0.141059 -0.10371
55255 -0.184158 -0.0906708 0.132275 -0.142554
55260 -0.205116 -0.0976297 0.114149 -0.188597
55265 -0.226706 -0.101416 0.0874656 -0.240656
55270 -0.247881 -0.102661 0.0540777 -0.296465
55275 -0.267491 -0.102466 0.0167068 -0.353249
55280 -0.284002 -0.101959 -0.0216958 -0.407657
55285 -0.295373 -0.102019 -0.0581034 -0.455495
55290 -0.29971 -0.103035 -0.0897687 -0.492514
55295 -0.295524 -0.104964 -0.114225 -0.514713
55300 -0.281647 -0.10731 -0.128968 -0.517925
55305 -0.257597 -0.108781 -0.132066 -0.498444
55310 -0.223938 -0.107951 -0.122429 -0.454318
55315 -0.181767 -0.103528 -0.100132 -0.385426
55320 -0.132315 -0.0951277 -0.0667353 -0.294178
55325 -0.0769883 -0.0829303 -0.0254755 -0.185394
55330 -0.017473 -0.0667301 0.0195188 -0.0646843
55335 0.0435024 -0.0458021 0.0637008 0.061401
55340 0.102799 -0.0194117 0.102496 0.185883
55345 0.157304 0.0128118 0.131919 0.302035
55350 0.20381 0.0505256 0.149497 0.403832
55355 0.239035 0.0927782 0.154088 0.485902
55360 0.260209 0.138298 0.145424 0.543932
55365 0.266133 0.18539 0.124098 0.57562
55370 0.257679 0.231856 0.0914854 0.58102
55375 0.237607 0.275544 0.0500414 0.563192
55380 0.209755 0.314371 0.00318834 0.527314
55385 0.17848 0.345767 -0.0452025 0.479044
55390 0.147976 0.367072 -0.0911399 0.423908
55395 0.121412 0.376331 -0.13079 0.366952
55400 0.100435 0.372481 -0.161218 0.311698
55405 0.0847235 0.3551 -0.180576 0.259247
55410 0.0729273 0.324471 -0.188184 0.209214
55415 0.0633739 0.281544 -0.184501 0.160417
55420 0.0547921 0.227924 -0.170609 0.112107
55425 0.0468229 0.165799 -0.148415 0.0642067
55430 0.0401522 0.0980534 -0.120614 0.0175916
55435 0.0361961 0.027989 -0.0897523 -0.0255672
55440 0.0366586 -0.0409416 -0.0578445 -0.0621275
55445 0.0430079 -0.105141 -0.0265387 -0.0886719
55450 0.0561219 -0.161334 0.00243996 -0.102772
55455 0.0761761 -0.206862 0.0273746 -0.103311
55460 0.102698 -0.239826 0.0464164 -0.0907113
55465 0.13433 -0.259338 0.0580689 -0.0669385
55470 0.168832 -0.265568 0.0612965 -0.0354395
55475 0.203147 -0.259921 0.0555412 -0.00123281
55480 0.233854 -0.244743 0.0411587 0.0302705
55485 0.257701 -0.222745 0.019633 0.0545885
55490 0.272203 -0.196282 -0.00727101 0.0686495
55495 0.275878 -0.167072 -0.0373761 0.07143
55500 0.268164 -0.136821 -0.0678653 0.063477
55505 0.24935 -0.108084 -0.0954434 0.0458225
55510 0.220612 -0.0835594 -0.117403 0.0196495
55515 0.183748 -0.0658033 -0.131968 -0.0140225
55520 0.140655 -0.0569639 -0.138082 -0.0543909
55525 0.0930986 -0.0579176 -0.135364 -0.100183
55530 0.04237 -0.0684478 -0.124447 -0.150525
55535 -0.0106842 -0.0873916 -0.106702 -0.204778
55540 -0.0651987 -0.11256 -0.0843196 -0.262079
55545 -0.119971 -0.141018 -0.0599866 -0.320975
55550 -0.172972 -0.169455 -0.0354837 -0.377911
55555 -0.221341 -0.194448 -0.0116147 -0.427403
55560 -0.261878 -0.212998 0.0113704 -0.463505
55565 -0.292221 -0.222684 0.0337181 -0.481187
55570 -0.311165 -0.221558 0.0565491 -0.476174
55575 -0.318343 -0.208435 0.0815379 -0.44524
55580 -0.314192 -0.182678 0.109804 -0.387067
55585 -0.299862 -0.144862 0.140856 -0.303868
55590 -0.276974 -0.0965595 0.172468 -0.201066
55595 -0.247636 -0.0400614 0.201575 -0.0861224
55600 -0.213962 0.0213204 0.225012 0.0323696
55605 -0.17801 0.0835874 0.240196 0.145773
55610 -0.141641 0.143068 0.245485 0.246911
55615 -0.106865 0.196706 0.239946 0.329787
55620 -0.075211 0.241903 0.223648 0.39034
55625 -0.0468773 0.276741 0.197876 0.427741
55630 -0.0213067 0.300338 0.164902 0.443933
55635 0.00229973 0.31276 0.127811 0.442871
55640 0.0245766 0.314954 0.0904924 0.430023
55645 0.0459479 0.308089 0.0567192 0.410756
55650 0.0665088 0.292842 0.0289878 0.388338
55655 0.0859694 0.269645 0.00810119 0.363715
55660 0.104258 0.239377 -0.00677274 0.336863
55665 0.121631 0.203374 -0.0177048 0.307301
55670 0.138179 0.163102 -0.0269598 0.274321
55675 0.153459 0.120671 -0.0361537 0.237976
55680 0.166591 0.0787742 -0.0458019 0.199563
55685 0.176202 0.0399527 -0.0556149 0.16054
55690 0.180466 0.00626319 -0.0647041 0.122025
55695 0.17718 -0.0206359 -0.0718344 0.0847092
55700 0.164184 -0.0401858 -0.0756121 0.0483861
55705 0.140277 -0.0524028 -0.074899 0.012975
55710 0.105765 -0.0579875 -0.069004 -0.0212262
55715 0.0626129 -0.0579281 -0.0582459 -0.0535611
55720 0.0142907 -0.0528588 -0.0438561 -0.0824242
55725 -0.034854 -0.043587 -0.0273415 -0.105783
55730 -0.0802536 -0.0312923 -0.010656 -0.122202
55735 -0.117784 -0.0173518 0.00387637 -0.13126
55740 -0.144639 -0.00310096 0.0145586 -0.133181
55745 -0.15987 0.0100303 0.0212359 -0.128604
55750 -0.16442 0.0204373 0.0246598 -0.119323
55755 -0.160198 0.026167 0.0258462 -0.108185
55760 -0.149365 0.0253194 0.0255892 -0.0984564
55765 -0.134038 0.0165646 0.0244543 -0.093019
55770 -0.116255 -0.000462741 0.0232417 -0.0934761
55775 -0.0976308 -0.0247306 0.0232016 -0.0991599
55780 -0.0788042 -0.0538141 0.0260572 -0.106561
55785 -0.0597865 -0.084545 0.0332318 -0.1111
55790 -0.0407398 -0.11412 0.0452948 -0.109565
55795 -0.0221708 -0.140116 0.0615991 -0.100688
55800 -0.00485481 -0.160984 0.0803314 -0.0855075
55805 0.010405 -0.175438 0.0986931 -0.0663403
55810 0.0232463 -0.182208 0.113314 -0.0456477
55815 0.033744 -0.17994 0.120937 -0.0252586
55820 0.0419803 -0.167331 0.119337 -0.00601409
55825 0.0481913 -0.143735 0.107752 0.0122087
55830 0.0525568 -0.109465 0.0869551 0.0300467
55835 0.0553045 -0.0660376 0.0589437 0.0482106
55840 0.0564786 -0.0161809 0.0262882 0.0665859
55845 0.055207 0.0362924 -0.00847217 0.0830272
55850 0.0496019 0.0866776 -0.0429656 0.0933139
55855 0.0380314 0.130085 -0.0754054 0.0927112
55860 0.0199026 0.162441 -0.104692 0.0776517
55865 -0.00435014 0.181178 -0.130071 0.0467569
55870 -0.0331065 0.185386 -0.150778 0.00150159
55875 -0.0636542 0.175802 -0.16588 -0.0537328
55880 -0.0922984 0.154719 -0.174391 -0.111971
55885 -0.115582 0.125439 -0.175728 -0.16587
55890 -0.131235 0.0917338 -0.170101 -0.209603
55895 -0.138357 0.0575482 -0.1586 -0.239409
55900 -0.137152 0.0263328 -0.142434 -0.253253
55905 -0.128407 0.000594587 -0.122688 -0.2505
55910 -0.113535 -0.0181623 -0.100403 -0.232101
55915 -0.0947285 -0.0297796 -0.0762693 -0.200777
55920 -0.0740914 -0.0355045 -0.0507352 -0.160331
55925 -0.0532468 -0.0373565 -0.0237551 -0.114358
55930 -0.0334167 -0.0370007 0.00493779 -0.0654796
55935 -0.0149127 -0.035539 0.0350909 -0.0153608
55940 0.0026286 -0.0334589 0.0658381 0.0350079
55945 0.019249 -0.0303658 0.0954075 0.0842908
55950 0.0347974 -0.0255156 0.121548 0.13083
55955 0.0487139 -0.0188254 0.141676 0.171565
55960 0.0599826 -0.0114902 0.153174 0.201667
55965 0.0674198 -0.00533022 0.154059 0.216148
55970 0.0700524 -0.00203053 0.14359 0.211612
55975 0.0671521 -0.00243335 0.122485 0.187204
55980 0.0585296 -0.00673382 0.0925996 0.144395
55985 0.0444926 -0.0147727 0.0566423 0.0863622
55990 0.026206 -0.02572 0.0178979 0.0183839
55995 0.00613198 -0.0381466 -0.020645 -0.0526596
56000 -0.0125586 -0.0501395 -0.0566663 -0.119364
56005 -0.0263831 -0.0594647 -0.0880403 -0.173888
56010 -0.0320482 -0.0641049 -0.112783 -0.208936
56015 -0.026934 -0.0624659 -0.129602 -0.219002
56020 -0.00901459 -0.0539673 -0.137873 -0.200855
56025 0.0226718 -0.0392083 -0.137808 -0.154345
56030 0.0669222 -0.019861 -0.130008 -0.0829468
56035 0.120413 0.00200725 -0.115068 0.00735276
56040 0.178148 0.0243509 -0.0938204 0.108678
56045 0.234054 0.0451172 -0.067524 0.211647
56050 0.281635 0.0627706 -0.037792 0.306614
56055 0.314672 0.0760761 -0.00642484 0.384323
56060 0.328152 0.0839469 0.0237497 0.435848
56065 0.319042 0.0854955 0.0490382 0.453576
56070 0.286499 0.0801806 0.0657525 0.432432
56075 0.231996 0.0678669 0.071353 0.371216
56080 0.159422 0.0491135 0.0650659 0.273601
56085 0.0747412 0.0248414 0.0478983 0.147481
56090 -0.014485 -0.0033661 0.0221396 0.00428846
56095 -0.0998442 -0.0331838 -0.00886635 -0.141894
56100 -0.173696 -0.0620846 -0.0414497 -0.277231
56105 -0.230221 -0.0879985 -0.0726462 -0.390865
56110 -0.266063 -0.10935 -0.100623 -0.476036
56115 -0.280352 -0.124796 -0.124205 -0.529354
56120 -0.27451 -0.133602 -0.142559 -0.55067
56125 -0.251579 -0.135213 -0.15578 -0.542573
56130 -0.215748 -0.129075 -0.164823 -0.509646
56135 -0.172062 -0.114478 -0.170796 -0.457337
